huc_4,pca,huc_pca_ratio,pca_huc_ratio
0714,84,0.0359447152720261,0.0489048153442926
0714,83,0.093560590416824,0.119030336504743
0714,72,0.219278127675881,0.24283379918285
0415,134,6.3221810302001e-05,3.14668969816299e-05
0415,129,0.32347266794088,0.54372965350834
0415,130,2.97551798801374e-05,5.19042027197562e-05
1401,26,2.36820426126718e-06,1.75624909665256e-06
0414,127,0.999999999915564,0.142710880957629
1012,32,0.3202530611971,0.846895017375222
1012,24,0.16850551679544,0.129272670744538
1012,35,0.00344977821349431,0.00347172941607997
1012,38,0.215246496834729,0.0767186591589017
1012,23,0.272992935184049,0.656492015475775
1012,39,0.019552211775202,0.0241965199663215
1004,18,0.209964573416682,0.0956853764751632
1004,19,0.222208217812756,0.526488933611105
1004,35,0.0394772283975994,0.0385088325518918
1004,20,0.528349980372926,0.50987738830078
0802,85,0.70079136522575,0.303593224091559
0802,73,0.0409376409905332,0.132105683105283
0802,84,0.179569857989697,0.240687426782999
0802,72,0.0594158483060796,0.0648215648964963
0802,87,0.0192852874879401,0.00928027780329837
0202,129,0.0358448065336003,0.0472231128412759
0702,37,0.000146905517027002,6.68297220870146e-05
0702,68,0.273712717642175,0.553640424845229
0702,38,0.0987791014457747,0.0247236746302107
0702,44,0.296451229375599,0.658408817891134
0702,45,0.020625071090085,0.0161559069615495
0702,43,0.310284974929312,0.110750347914596
0301,118,0.160554483843547,0.231478392555029
0301,99,0.441445325315405,0.300714646303985
0301,97,0.0557165489937956,0.0489607471206035
0301,98,0.342283641474271,0.200576633854497
1304,64,0.0242173152144132,0.0159397241653479
1508,30,0.569618718133502,0.266142747655371
1111,85,0.28774420427313,0.117201387051198
1111,56,0.346085203111594,0.382656415414069
1111,50,0.178371619867776,0.0538780761484294
1111,51,0.1877989727475,0.252221096904883
1204,64,0.108529897746471,0.0284669505744843
1028,70,0.241317319634673,0.0977065904033241
1711,3,1.07030395821099e-05,6.99406571751311e-06
1711,2,0.197473307422504,0.107883582468279
0701,42,0.0620065889627194,0.0604876252094213
0701,44,0.0129093741423694,0.0338998915533202
0701,43,0.925084036894918,0.390405815396555
1006,36,0.0603006780277733,0.0196212282192283
1006,19,0.0959841511184864,0.104978135938654
1006,35,0.843715170782878,0.379909150525975
1805,9,0.999999999060199,0.058770867341427
1702,4,0.208451921097014,1
1702,2,0.0164469569595543,0.0145576905732154
1702,1,0.152679911710887,0.203036163605185
1702,3,0.622421210196447,0.65897195136569
1206,60,0.275172176167782,0.201735734481969
1206,61,0.0671946825001685,0.0209517624869198
1206,63,0.65763314133205,0.187949710462425
1030,53,0.0153255191021605,0.00256953144140711
1030,55,0.00795851612371383,0.00575403210113362
1030,54,0.462732040391738,0.291498274260992
1030,72,0.513983924382385,0.3446122164187
1007,18,0.588522694534019,0.165097355337224
1007,20,0.177982342419965,0.105730024026404
1007,21,0.233494963046016,0.068216928352684
0408,103,0.999999999891645,0.21169313552263
0413,119,0.0272146989271435,0.0222021689679951
0413,127,0.972785301042675,0.0723333044714971
1008,18,0.156025270896854,0.069313959968445
1008,24,0.0227953085928876,0.0165243086069375
1008,20,0.008739545152978,0.0082216523220653
1008,22,0.016070034777613,0.0548804835999893
1008,21,0.796369840579641,0.368449789267565
0503,122,0.0824109143092173,0.0326086987750282
0503,115,0.147192625110766,0.332931880744225
0503,117,0.010037762322499,0.0190346059888697
0503,111,0.137905091430288,0.22698426944618
0503,112,0.284836759553606,0.138841082271767
0503,116,0.33761684727362,0.263386748457777
0207,118,8.14101287269579e-06,9.69948091654382e-06
0207,120,0.0631429674889195,0.748000528531495
0207,122,0.04727887417928,0.0200329014131035
0207,123,0.124889335498323,0.22833486135116
0207,99,0.315775656893013,0.177761758675447
0207,121,0.125726588690478,0.811999983066815
0207,100,0.0790326484438406,0.603155696909192
0207,116,0.244145787614363,0.203960955216242
1028,54,0.643245422904727,0.429172712634765
1028,71,0.0859874362666932,0.163612224325817
1028,72,0.0292319860925513,0.0207581400088363
0704,46,0.316526102033507,0.169896438224891
1508,31,0.0382982354852201,0.00183776124305645
1710,1,0.0140547638575047,0.0192676627592842
1028,45,0.000217835101364028,0.000109934950482506
0704,69,0.000416639532770605,0.000598492544891738
0704,68,0.132382476407421,0.169419920975233
1602,21,0.000257303455303567,0.000149207766266261
0704,77,0.122994541915512,0.1801410432439
0704,75,0.000186634163926403,0.000161961702966407
0704,43,0.415953374425921,0.0939355888970636
0901,37,0.725451500174563,0.169319748868268
0901,36,0.274548499709747,0.071935718635292
1302,34,0.00898708719606576,0.00431118140625879
1302,31,0.991012912803931,0.268240157922433
0603,94,0.00119570072506449,0.00021064953799324
0603,89,0.648502394185323,0.305642796297072
1103,34,0.0202466130148655,0.00735570400741828
1103,53,0.734323514090675,0.244365841994875
1103,52,0.245429872894467,0.245070186563858
1508,28,0.39208304586253,0.0239212693776177
1204,58,0.0234578365250681,0.00432048573275431
1204,67,0.441224856238987,0.718984987607251
1204,66,0.426787409144953,0.233292620024909
1202,66,0.551937007975321,0.412894449886309
1202,63,0.448062992024688,0.0824251550592264
1023,40,0.0444924331948772,0.00820799727247837
1023,68,0.0219128978916932,0.024408146326573
1023,38,2.61231427002993e-07,3.60060547693748e-08
1023,41,0.0979487140095152,0.130901770502238
1023,44,0.0124372883507252,0.0152114373432343
1023,45,0.823208405321778,0.355097694101449
1305,47,0.0084618882230728,0.00694449724808698
1305,31,0.668393356819438,0.117238577477689
1305,61,0.318021176650105,0.111622987578119
1305,59,0.00512357830738317,0.0897974302341561
1113,48,0.0436366669951178,0.0310143063083337
1113,50,0.532558386067631,0.251192555801707
1113,60,0.279982065582661,0.325026570518172
1113,63,0.143822881354587,0.0650873053242504
1710,9,0.0033331249755212,0.00103923589051742
1710,8,0.00395550767732696,0.00594358546696078
1710,6,0.546348762654611,0.663585867637381
1710,2,0.244456923452692,0.223060799489432
